year,province,university_name,major_group_code,major_group_name,major_name,batch,enrollment_count,subject_requirements,highest_score,lowest_score,average_score,lowest_rank,average_rank,notes
2024,上海,复旦大学,10102,复旦大学(02),人文科学试验班,普通本科,5,不限,586,580,586,2684,1980,
2024,上海,复旦大学,10102,复旦大学(02),英语,普通本科,4,不限,586,580,586,2684,1980,
2024,上海,复旦大学,10102,复旦大学(02),新闻传播学类,普通本科,5,不限,588,580,588,2684,1750,
2024,上海,复旦大学,10102,复旦大学(02),社会科学试验班,普通本科,5,不限,586,580,586,2684,1980,
2024,上海,复旦大学,10102,复旦大学(02),法学(卓越法律人才基地),普通本科,3,不限,594,580,594,2684,1175,
2024,上海,复旦大学,10102,复旦大学(02),法学(涉外法治拔尖人才班),普通本科,3,不限,607,580,607,2684,334,
2024,上海,复旦大学,10103,复旦大学(03),理科试验班(相辉学堂相辉计划),普通本科,4,物化,618,580,611,2684,201,
2024,上海,复旦大学,10103,复旦大学(03),工科试验班(相辉学堂香农计划),普通本科,2,物化,618,580,617,2684,75,
2024,上海,复旦大学,10104,复旦大学(04),经济管理试验班,普通本科,55,物化,612,580,599,2684,775,
2024,上海,复旦大学,10104,复旦大学(04),数学类,普通本科,5,物化,612,580,607,2684,334,
2024,上海,复旦大学,10104,复旦大学(04),自然科学试验班,普通本科,4,物化,612,580,597,2684,913,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(光子计划院士班),普通本科,7,物化,612,580,603,2684,541,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(智慧医药与芯片领军人才班),普通本科,6,物化,612,580,600,2684,714,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(新工科拔尖班),普通本科,4,物化,612,580,610,2684,240,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(新工科计算机班),普通本科,3,物化,612,580,595,2684,1089,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(新工科微电子班),普通本科,5,物化,612,580,602,2684,595,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(新工科电子信息班),普通本科,2,物化,612,580,596,2684,996,
2024,上海,复旦大学,10104,复旦大学(04),工科试验班(新工科大数据班),普通本科,4,物化,612,580,594,2684,1175,
2024,上海,复旦大学,10104,复旦大学(04),计算机科学与技术,普通本科,5,物化,612,580,598,2684,834,
2024,上海,复旦大学,10104,复旦大学(04),技术科学试验班,普通本科,5,物化,612,580,594,2684,1175,
2024,上海,复旦大学,10105,复旦大学(05),核工程与核技术,普通本科,8,物化,590,580,589,2684,1649,
2024,上海,复旦大学医学院,11401,复旦医学(01),"临床医学(八年制,卓越医生计划)",普通本科,10,物化,597,580,595,2684,1089,
2024,上海,复旦大学医学院,11402,复旦医学(02),护理学,普通本科,20,生,581,565,571,5019,3998,
2024,上海,上海交通大学,10201,上海交大(01),人工智能(拔尖英才试点班),普通本科,9,物化,618,580,616,2684,91,
2024,上海,上海交通大学,10201,上海交大(01),人工智能(卓越人才试点班),普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),电子信息类(IEEE试点班),普通本科,1,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),机械类(钱学森工程科学试点班),普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),电子信息类(中外合作办学)(交大密西根学院),普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),金融学,普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),经济管理试验班,普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10201,上海交大(01),理科试验班类,普通本科,0,物化,618,580,614,2684,128,
2024,上海,上海交通大学,10202,上海交大(02),"工科试验班类(材料学院,材料科学与工程专业)",普通本科,22,物化,613,580,592,2684,1376,
2024,上海,上海交通大学,10202,上海交大(02),"工科试验班类(船建学院,海洋工程类专业)",普通本科,12,物化,613,580,591,2684,1453,
2024,上海,上海交通大学,10202,上海交大(02),材料科学与工程,普通本科,4,物化,613,580,602,2684,595,
2024,上海,上海交通大学,10202,上海交大(02),船舶与海洋工程,普通本科,5,物化,613,580,593,2684,1280,
2024,上海,上海交通大学,10202,上海交大(02),"工科试验班类(海洋学院,海洋科学(物理海洋与观测技术)专业",普通本科,8,物化,613,580,589,2684,1649,
2024,上海,上海交通大学,10203,上海交大(03),自然科学试验班,普通本科,72,物化,594,580,588,2684,1750,
2024,上海,上海交通大学医学院,12001,交大医学(01),临床医学(八年制本博连读方向),普通本科,8,物化,616,580,612,2684,179,
2024,上海,上海交通大学医学院,12001,交大医学(01),临床医学(八年制本博连读法语班),普通本科,1,物化,616,580,612,2684,179,
2024,上海,上海交通大学医学院,12001,交大医学(01),临床医学(八年制本博连读口腔方向),普通本科,2,物化,616,580,611,2684,201,
2024,上海,上海交通大学医学院,12002,交大医学(02),医学检验技术(法语班),普通本科,20,物化,587,573,578,3676,2962,
2024,上海,上海交通大学医学院,12003,交大医学(03),护理学,普通本科,13,化,572,567,569,4662,4317,
2024,上海,同济大学,10301,同济大学(01),工科试验班(国家精英班),普通本科,22,物化,593,580,590,2684,1553,
2024,上海,同济大学,10301,同济大学(01),经济管理试验班,普通本科,3,物化,593,580,585,2684,2089,
2024,上海,同济大学,10301,同济大学(01),工科试验班(城市、建筑与创意设计类),普通本科,2,物化,593,580,585,2684,2089,
2024,上海,同济大学,10301,同济大学(01),工科试验班(智能建造与低碳环境类),普通本科,0,物化,593,580,585,2684,2089,
2024,上海,同济大学,10301,同济大学(01),工科试验班(智能化造与新能源类),普通本科,5,物化,593,580,585,2684,2089,
2024,上海,同济大学,10301,同济大学(01),工科试验班(信息与智能网联类),普通本科,76,物化,593,580,586,2684,1980,
2024,上海,同济大学,10301,同济大学(01),理科试验班,普通本科,14,物化,593,580,585,2684,2089,
2024,上海,同济大学,10302,同济大学(02),人文科学试验班,普通本科,12,不限,583,576,578,3250,2962,
2024,上海,同济大学,10302,同济大学(02),法学,普通本科,17,不限,583,578,580,2962,2684,
2024,上海,同济大学,10302,同济大学(02),物流管理,普通本科,4,不限,583,578,580,2962,2684,
2024,上海,同济大学,10302,同济大学(02),会计学(智能会计),普通本科,12,不限,583,576,580,3250,2684,
2024,上海,同济大学,10303,同济大学(03),广播电视编导,普通本科,13,不限,584,565,570,5019,4158,
2024,上海,同济大学,10304,同济大学(04),护理学,普通本科,23,生,553,541,546,9624,8561,
2024,上海,同济大学,10305,同济大学(05),康复物理治疗,普通本科,33,物化,567,549,555,7975,6832,
2024,上海,华东师范大学,10401,华东师大(01),汉语言文学,普通本科,7,不限,585,580,583,2684,2306,
2024,上海,华东师范大学,10401,华东师大(01),汉语国际教育,普通本科,6,不限,585,571,574,3998,3531,
2024,上海,华东师范大学,10401,华东师大(01),英语,普通本科,3,不限,585,573,576,3676,3250,
2024,上海,华东师范大学,10401,华东师大(01),新闻传播学类,普通本科,4,不限,585,575,577,3392,3098,
2024,上海,华东师范大学,10401,华东师大(01),新闻学(与数据科学与大数据技术专业双学士学位),普通本科,3,不限,585,574,577,3531,3098,
2024,上海,华东师范大学,10401,华东师大(01),历史学,普通本科,5,不限,585,578,580,2962,2684,
2024,上海,华东师范大学,10401,华东师大(01),哲学,普通本科,3,不限,585,573,575,3676,3392,
2024,上海,华东师范大学,10402,华东师大(02),金融学类,普通本科,8,不限,583,571,575,3998,3392,
2024,上海,华东师范大学,10402,华东师大(02),金融学(与统计学专业双学士学位),普通本科,5,不限,583,571,574,3998,3531,
2024,上海,华东师范大学,10402,华东师大(02),工商管理类,普通本科,8,不限,583,570,571,4158,3998,
2024,上海,华东师范大学,10402,华东师大(02),工商管理(智能商业实验班),普通本科,7,不限,583,569,570,4317,4158,
2024,上海,华东师范大学,10402,华东师大(02),公共管理类,普通本科,2,不限,583,569,571,4317,3998,
2024,上海,华东师范大学,10402,华东师大(02),人力资源管理(与应用心理学专业双学士学位),普通本科,2,不限,583,575,578,3392,2962,
2024,上海,华东师范大学,10402,华东师大(02),法学,普通本科,4,不限,583,572,572,3846,3846,
2024,上海,华东师范大学,10402,华东师大(02),法学(与心理学专业双学士学位),普通本科,3,不限,583,577,580,3098,2684,
2024,上海,华东师范大学,10402,华东师大(02),社会学类,普通本科,6,不限,583,569,570,4317,4158,
2024,上海,华东师范大学,10402,华东师大(02),教育学类,普通本科,5,不限,583,569,570,4317,4158,
2024,上海,华东师范大学,10402,华东师大(02),社会学类(定向西藏就业),普通本科,0,不限,583,569,570,4317,4158,
2024,上海,华东师范大学,10403,华东师大(03),数学与应用数学,普通本科,9,物化,588,577,579,3098,2831,
2024,上海,华东师范大学,10403,华东师大(03),统计学类,普通本科,11,物化,588,576,577,3250,3098,
2024,上海,华东师范大学,10403,华东师大(03),统计学(与计算机科学与技术专业双学士学位),普通本科,5,物化,588,580,583,2684,2306,
2024,上海,华东师范大学,10403,华东师大(03),物理学,普通本科,4,物化,588,575,576,3392,3250,
2024,上海,华东师范大学,10403,华东师大(03),电子信息工程,普通本科,2,物化,588,579,579,2831,2831,
2024,上海,华东师范大学,10403,华东师大(03),通信工程,普通本科,6,物化,588,575,575,3392,3392,
2024,上海,华东师范大学,10403,华东师大(03),通信工程(与教育技术学专业双学士学位),普通本科,2,物化,588,575,575,3392,3392,
2024,上海,华东师范大学,10403,华东师大(03),微电子科学与工程,普通本科,12,物化,588,575,576,3392,3250,
2024,上海,华东师范大学,10403,华东师大(03),软件工程,普通本科,15,物化,588,576,579,3250,2831,
2024,上海,华东师范大学,10403,华东师大(03),数据科学与大数据技术,普通本科,21,物化,588,576,579,3250,2831,
2024,上海,华东师范大学,10403,华东师大(03),计算机科学与技术,普通本科,12,物化,588,575,576,3392,3250,
2024,上海,华东师范大学,10404,华东师大(04),心理学类,普通本科,6,物化,584,568,569,4499,4317,
2024,上海,华东师范大学,10404,华东师大(04),心理学(与计算机科学与技术专业双学士学位),普通本科,3,物化,584,568,574,4499,3531,
2024,上海,华东师范大学,10404,华东师大(04),化学,普通本科,6,物化,584,569,569,4317,4317,
2024,上海,华东师范大学,10404,华东师大(04),生物科学类,普通本科,4,物化,584,569,570,4317,4158,
2024,上海,华东师范大学,10404,华东师大(04),地理科学类,普通本科,4,物化,584,570,570,4158,4158,
2024,上海,华东师范大学,10404,华东师大(04),地理信息科学(与软件工程专业双学士学位),普通本科,1,物化,584,572,572,3846,3846,
2024,上海,华东师范大学,10404,华东师大(04),环境科学与工程类,普通本科,3,物化,584,567,567,4662,4662,
2024,上海,华东师范大学,10404,华东师大(04),生态学,普通本科,2,物化,584,568,570,4499,4158,
2024,上海,华东师范大学,10405,华东师大(05),听力与言语康复学,普通本科,19,物化,571,562,565,5544,5019,
2024,上海,华东师范大学,10406,华东师大(06),广播电视编导,普通本科,6,不限,565,562,563,5544,5356,
2024,上海,华东理工大学,10501,华东理工(01),工科试验班(生物医药方向),普通本科,22,物化,573,563,566,5356,4841,
2024,上海,华东理工大学,10501,华东理工(01),工科试验班(智慧化工方向),普通本科,47,物化,573,558,564,6285,5180,
2024,上海,华东理工大学,10501,华东理工(01),工科试验班(能源与环境方向),普通本科,7,物化,573,558,562,6285,5544,
2024,上海,华东理工大学,10501,华东理工(01),生物工程类,普通本科,25,物化,573,555,558,6832,6285,
2024,上海,华东理工大学,10501,华东理工(01),化学类,普通本科,35,物化,573,552,557,7412,6458,
2024,上海,华东理工大学,10501,华东理工(01),药学,普通本科,12,物化,573,554,557,7021,6458,
2024,上海,华东理工大学,10501,华东理工(01),材料类(新材料实验班),普通本科,39,物化,573,552,556,7412,6631,
2024,上海,华东理工大学,10501,华东理工(01),管理科学与工程类,普通本科,12,物化,573,554,554,7021,7021,
2024,上海,华东理工大学,10501,华东理工(01),化学工程与工艺(“化工与工程管理”双学士学位),普通本科,5,物化,573,568,570,4499,4158,
2024,上海,华东理工大学,10501,华东理工(01),环境工程(“环境工程与社会学”双学士学位),普通本科,4,物化,573,552,554,7412,7021,
2024,上海,华东理工大学,10501,华东理工(01),能源与动力工程(“能源与经济”双学士学位),普通本科,8,物化,573,558,560,6285,5899,
2024,上海,华东理工大学,10501,华东理工(01),化学工程与工艺(中外合作办学)(精英班),普通本科,6,物化,573,553,557,7218,6458,
2024,上海,华东理工大学,10501,华东理工(01),应用化学(中外合作办学)(精英班),普通本科,8,物化,573,555,560,6832,5899,
2024,上海,华东理工大学,10501,华东理工(01),高分子材料与工程(中外合作办学)(精英班),普通本科,6,物化,573,553,554,7218,7021,
2024,上海,华东理工大学,10501,华东理工(01),环境工程(中外合作办学)(精英班),普通本科,2,物化,573,552,552,7412,7412,
2024,上海,华东理工大学,10502,华东理工(02),工科试验班(智能与机器人方向),普通本科,27,物化,574,559,564,6102,5180,
2024,上海,华东理工大学,10502,华东理工(02),机械类(机械智能化实验班),普通本科,29,物化,574,562,564,5544,5180,
2024,上海,华东理工大学,10502,华东理工(02),电子信息类,普通本科,40,物化,574,562,564,5544,5180,
2024,上海,华东理工大学,10502,华东理工(02),计算机类,普通本科,25,物化,574,559,562,6102,5544,
2024,上海,华东理工大学,10502,华东理工(02),数学类,普通本科,15,物化,574,559,561,6102,5731,
2024,上海,华东理工大学,10502,华东理工(02),物理学类,普通本科,15,物化,574,559,562,6102,5731,
2024,上海,华东理工大学,10502,华东理工(02),工业设计,普通本科,4,物化,574,559,560,6102,5899,
2024,上海,华东理工大学,10502,华东理工(02),计算机科学与技术(“计算机与金融”双学士学位),普通本科,6,物化,574,568,570,4499,4158,
2024,上海,华东理工大学,10503,华东理工(03),经济学类,普通本科,34,不限,563,546,551,8561,7592,
