年份,院校名称,专业组代码,专业组名称,专业列表,投档分数,投档排位
2024,华中师范大学,71701,华中师大(01),"化学类[含化学(公费师范)、化学(化学菁英班)、化学(英语菁英班)、人工智能、统计学专业], 统计学",543,9186
2024,华中师范大学,71702,华中师大(02),中国语言文学类[含汉语言文学(非公费师范)、汉语言文学(国家拔尖学生培养基地)、汉语言学专业],548,8178
2024,华中师范大学,71703,华中师大(03),"社会学类, 教育学类[含教育学、学前教育(非公费师范)、融合教育(非公费师范)专业]",530,12143
2024,中南财经政法大学,71801,中南财政(01),计算机类,542,9417
2024,中南财经政法大学,71802,中南财政(02),"保险学, 管理科学与工程类(大数据方向)",545,8758
2024,中南财经政法大学,71803,中南财政(03),"金融学类, 经济与贸易类, 法学类, 外国语言文学类, 法语, 工商管理类(会计学方向), 国际商务",540,9848
2024,武汉科技大学,71901,武汉科大(01),"计算机类(未来技术方向), 自动化类, 计算机类",507,17795
2024,长江大学,72001,长江大学(01),"计算机类, 预防医学",465,28294
2024,长江大学,72002,长江大学(02),中西医临床医学,482,24080
2024,长江大学,72003,长江大学(03),园林,456,30473
2024,长江大学,72004,长江大学(04),"日语, 新闻传播学类",452,31399
2024,武汉工程大学,72101,武汉工程(01),"生物技术, 英语, 工商管理",445,33071
2024,武汉纺织大学,72201,武汉轻工(01),"生物技术, 机械类, 功能材料, 食品科学与工程类",436,35127
2024,湖北中医药大学,72301,湖北中医(01),"物联网工程, 中医学, 中西医临床医学, 药学, 中药资源与开发, 卫生检验与检疫",435,35341
2024,湖北中医药大学,72302,湖北中医(02),护理学,468,27525
2024,湖北中医药大学,72303,湖北中医(03),"英语, 商务英语, 市场营销, 国际商务",439,34482
2024,湖北大学,72401,湖北大学(01),环境工程(中外合作办学),404,41433
2024,湖北大学,72402,湖北大学(02),大数据管理与应用,486,23040
2024,湖北大学,72403,湖北大学(03),"经济学类, 工商管理类",482,24080
2024,湖北医药学院,72501,湖北医药(01),"临床医学, 麻醉学, 医学影像学, 精神医学, 医学检验技术",475,25819
2024,三峡大学,72601,三峡大学(01),"生物工程, 电气工程及其自动化, 电气工程及其自动化(输电网路国际工程方向), 智能电网信息工程, 水利水电工程",475,25819
2024,三峡大学,72602,三峡大学(02),电气工程及其自动化(中外合作办学),488,22514
2024,武昌首义学院,72801,武昌首义(01),"电气工程及其自动化, 人工智能, 计算机科学与技术",416,39269
2024,武昌首义学院,72802,武昌首义(02),"汉语言文学, 网络与新媒体, 会计学",408,40752
2024,武昌理工学院,72901,武昌理工(01),投资学(金融方向),405,41271
2024,武汉城市学院,73001,武汉城院(01),"英语, 会计学",407,40915
2024,三峡大学科技学院,73101,三峡科技(01),临床医学,410,40401
2024,武汉文理学院,73201,武汉文理(01),"机械设计制造及其自动化(智能制造方向), 电子信息工程, 医学影像技术",411,40210
2024,武汉文理学院,73202,武汉文理(02),"法学, 学前教育",403,41594
2024,文华学院,73301,文华学院(01),"能源与动力工程, 计算机科学与技术, 物联网工程",410,40401
2024,文华学院,73302,文华学院(02),"金融学, 会计学",403,41594
2024,武汉华夏理工学院,73401,武汉华夏(01),计算机科学与技术,416,39269
2024,武汉华夏理工学院,73402,武汉华夏(02),网络与新媒体,403,41594
2024,湖北医药学院药护学院,73501,鄂医药护(01),临床医学,425,37468
2024,武汉纺织大学外经贸学院,73801,武纺外贸(01),"计算机科学与技术, 数据科学与大数据技术",411,40210
2024,湖北汽车工业学院,73901,湖北汽院(01),车辆工程,441,33999
2024,湖南大学,74101,湖南大学(01),"工科试验班(力学实验班), 微电子科学与工程, 电子科学与技术, 人工智能, 自动化",566,4841
2024,湖南大学,74102,湖南大学(02),金融科技,563,5356
2024,湖南大学,74103,湖南大学(03),汉语言文学,560,5899
2024,湖南大学,74104,湖南大学(04),"哲学, 经济学类, 金融学, 国际经济与贸易(实验班), 会计学",553,7218
2024,中南大学,74201,中南大学(01),"数学与应用数学(中外合作办学), 计算机科学与技术(中外合作办学)",565,5019
2024,中南大学,74202,中南大学(02),临床医学类(临床医学及口腔五年制医学类),571,3998
2024,中南大学,74203,中南大学(03),临床医学(八年医),578,2962
2024,湘潭大学,74301,湘潭大学(01),"金融学, 法学, 英语, 西班牙语",492,21473
2024,湖南科技大学,74401,湖南科大(01),"信息与计算科学, 化学(师范类), 生物科学(师范类), 机械设计制造及其自动化, 车辆工程, 智能制造工程, 材料科学与工程, 自动化, 机器人工程, 计算机科学与技术, 数据科学与大数据技术, 化学工程与工艺, 制药工程, 生物工程",442,33781
2024,湖南科技大学,74402,湖南科大(02),金融工程,443,33531
2024,湖南科技大学,74403,湖南科大(03),地理信息科学,471,26748
2024,湖南科技大学,74404,湖南科大(04),"经济学, 国际经济与贸易, 汉语言文学(师范类), 英语, 风景园林, 会计学, 财务管理",447,32641
2024,长沙理工大学,74501,长沙理工(01),"数学与应用数学, 信息与计算科学, 电气工程及其自动化, 智能电网信息工程, 计算机科学与技术, 船舶与海洋工程",504,18539
2024,长沙理工大学,74502,长沙理工(02),数字经济,487,22781
2024,长沙理工大学,74503,长沙理工(03),"会计学, 人力资源管理",476,25541
2024,湖南农业大学,74601,湖南农大(01),生物技术,451,31665
2024,湖南农业大学,74602,湖南农大(02),"法学, 公共管理类",443,33531
2024,湖南中医药大学,74701,湖南中医(01),"临床医学, 口腔医学, 中医学, 中医学(卓越5+3一体化), 针灸推拿学, 中西医临床医学, 药学, 中药学, 康复治疗学",466,28028
2024,湖南中医药大学,74702,湖南中医(02),护理学,468,27525
2024,湖南师范大学,74801,湖南师大(01),"生物科学类, 软件工程",531,11919
2024,湖南师范大学,74802,湖南师大(02),历史学(师范类),525,13276
2024,湖南师范大学,74803,湖南师大(03),外国语言文学类,523,13763
2024,湖南理工学院,74901,湖南理工(01),"应用化学, 机械设计制造及其自动化, 材料成型及控制工程, 电子科学与技术, 通信工程, 计算机科学与技术, 土木工程",434,35570
2024,湖南理工学院,74902,湖南理工(02),"国际经济与贸易, 法学, 汉语言文学(师范类), 英语(师范类), 朝鲜语, 广告学, 人力资源管理",430,36436
2024,湖南理工学院,74903,湖南理工(03),应用化学(中外合作办学),418,38869
2024,湖南第一师范学院,75001,湘南学院(01),"数学与应用数学(师范类), 电气工程及其自动化, 物联网工程, 临床医学",427,37063
2024,湖南第一师范学院,75002,湘南学院(02),护理学,448,32390
2024,湖南第一师范学院,75003,湘南学院(03),"国际经济与贸易, 英语(师范类), 商务英语, 新闻学, 财务管理",423,37882
2024,衡阳师范学院,75101,衡阳师范(01),思想政治教育(师范类),443,33531
2024,衡阳师范学院,75102,衡阳师范(02),人文地理与城乡规划,431,36222
2024,衡阳师范学院,75103,衡阳师范(03),"国际经济与贸易, 汉语言文学(师范类), 网络与新媒体",429,36629
2024,邵阳学院,75201,邵阳学院(01),"国际经济与贸易, 会计学",419,38662
2024,湖南文理学院,75301,湖南文理(01),"机械设计制造及其自动化, 食品科学与工程, 医学检验技术",424,37692
2024,湖南文理学院,75302,湖南文理(02),思想政治教育(师范类),436,35127
2024,湖南文理学院,75303,湖南文理(03),"国际经济与贸易, 学前教育(师范类), 汉语言文学(师范类), 会计学, 电子商务及法律",428,36833
2024,湖南科技学院,75401,湖南科技(01),"信息与计算科学, 生物技术(师范类), 数据科学与大数据技术",427,37063
2024,湖南科技学院,75402,湖南科技(02),"国际经济与贸易, 网络与新媒体, 文化产业管理",425,37468
2024,湖南工商大学,75501,湖南工商(01),人工智能(智慧城市建设与智慧社会治理院士卓越班),437,34923
2024,湖南工商大学,75502,湖南工商(02),"金融学类, 国际经济与贸易(数智贸易卓越班), 法学(数智法治卓越班), 英语(语言数据卓越班), 工商管理(数智运营卓越班), 会计学(智慧会计卓越班), 跨境电子商务",441,33999
2024,南华大学,75601,南华大学(01),"机械设计制造及其自动化, 土木工程",451,31665
2024,南华大学,75602,南华大学(02),物流工程,440,34239
2024,南华大学,75603,南华大学(03),护理学,459,29755
2024,南华大学,75604,南华大学(04),"经济学, 国际经济与贸易, 翻译, 电子商务",435,35341
2024,长沙医学院,75701,长沙医学(01),"临床医学, 医学影像学, 口腔医学, 针灸推拿学",409,40573
2024,长沙学院,75801,长沙学院(01),数字经济,430,36436
2024,长沙学院,75802,长沙学院(02),网络与新媒体,437,34923
2024,长沙学院,75803,长沙学院(03),"法学, 财务管理",437,34923
2024,湖南工程学院,75901,湖南工程(01),计算机科学与技术,437,34923
2024,湖南工程学院,75902,湖南工程(02),广告学,421,38266
2024,湖南工学院,76001,湖南工学(01),"自动化, 机器人工程, 软件工程, 化学工程与工艺, 环境工程",428,36833
2024,湖南工学院,76002,湖南工学(02),"金融工程, 工商管理",426,37259
2024,湖南工学院,76003,湖南工学(03),"英语, 会计学",424,37692
2024,湖南财政经济学院,76101,湖南财经(01),"金融学, 会计学, 财务管理",435,35341
2024,湖南理工学院南湖学院,76201,湘理南湖(01),"机械设计制造及其自动化, 机械电子工程",417,39079
2024,湖南理工学院南湖学院,76203,湘理南湖(03),"汉语言文学, 英语",403,41594
2024,湖南工业大学,76301,湖南工大(01),"智能电网信息工程, 生物医学工程(智能医疗实验班)",435,35341
2024,湖南工业大学,76302,湖南工大(02),金融工程,435,35341
2024,湖南工业大学,76303,湖南工大(03),"英语, 会计学",439,34482
2024,中山大学,77101,中山大学(01),"数学类, 物理学, 生态学, 电子信息类, 网络空间安全, 生物医学工程, 临床医学",573,3676
2024,中山大学,77102,中山大学(02),"经济学类, 法学, 社会学类, 汉语言文学, 新闻传播学类",567,4662
2024,华南理工大学,77201,华南理工(01),"工科试验班(智能装备与先进制造方向), 能源与动力工程(低碳与智慧能源实验班), 信息工程, 计算机类",572,3846
2024,华南理工大学,77202,华南理工(02),"经济学类, 工商管理类",563,5356
2024,暨南大学,77301,暨南大学(01),"应用化学, 电气工程及其自动化, 光电信息科学与工程, 食品科学与工程, 口腔医学",540,9848
2024,暨南大学,77302,暨南大学(02),信息管理与信息系统,539,10069
2024,暨南大学,77303,暨南大学(03),"汉语言文学, 翻译, 国际新闻与传播(全英语教学), 工商管理, 会计学(全英语教学)",534,11234
2024,广东海洋大学,77401,广东海洋(01),"大气科学, 海洋科学",453,31179
2024,广东海洋大学,77402,广东海洋(02),"能源与动力工程, 电气工程及其自动化",447,32641
2024,广东海洋大学,77403,广东海洋(03),计算机科学与技术,455,30715
2024,广东海洋大学,77404,广东海洋(04),食品科学与工程,457,30232
2024,广州中医药大学,77501,广州中医(01),"中医学(5+3一体化), 中医学, 针灸推拿学, 药学, 中药学类",510,17049
2024,广东药科大学,77601,广东药科(01),"预防医学, 药学, 药物制剂",478,25053
2024,华南师范大学,77701,华南师大(01),心理学(师范类),547,8372
2024,华南师范大学,77702,华南师大(02),传播学,529,12388
2024,广东金融学院,77801,广东金融(01),"金融学, 投资学, 国际经济与贸易, 会计学, 财务管理",450,31904
2024,南方医科大学,77901,南方医科(01),"生物技术, 生物医学工程, 临床医学(八年医,本博连读), 临床医学, 口腔医学, 预防医学, 中西医临床医学, 药学, 医学检验技术, 康复治疗学",522,14026
2024,华南农业大学,78001,华南农大(01),"植物保护, 动物医学",504,18539
2024,珠海科技学院,78101,珠海科院(01),"车辆工程, 电子信息科学与技术, 机器人工程, 计算机科学与技术, 智能科学与技术",419,38662
2024,珠海科技学院,78102,珠海科院(02),"金融学, 汉语言文学, 商务英语, 会计学, 电子商务",411,40210
